"Gene"	"Plate96"	"Row96"	"Column96"	"Plate384"	"Row384"	"Column384"	"Plate1536"	"Row1536"	"Column1536"	"Plate6144"	"Row6144"	"Column6144"
"yghU"	"6"	"G"	"11"	"2"	"M"	"22"	"1"	"0Y"	"44"	"1"	"1X"	"87"
"rcsF"	"18"	"G"	"11"	"5"	"M"	"22"	"2"	"0Y"	"44"	"2"	"1X"	"88"
"mqo"	"1"	"G"	"12"	"1"	"M"	"23"	"1"	"0Y"	"45"	"1"	"1X"	"89"
"wcaJ"	"17"	"G"	"12"	"5"	"M"	"23"	"2"	"0Y"	"45"	"2"	"1X"	"90"
"b1998"	"5"	"G"	"12"	"2"	"M"	"23"	"1"	"0Y"	"46"	"1"	"1X"	"91"
"wcaJ"	"17"	"G"	"12"	"5"	"M"	"23"	"2"	"0Y"	"46"	"2"	"1X"	"92"
"ycjK"	"2"	"G"	"12"	"1"	"M"	"24"	"1"	"0Y"	"47"	"1"	"1X"	"93"
"ybbB"	"18"	"G"	"12"	"5"	"M"	"24"	"2"	"0Y"	"47"	"2"	"1X"	"94"
"pldA"	"6"	"G"	"12"	"2"	"M"	"24"	"1"	"0Y"	"48"	"1"	"1X"	"95"
"ybbB"	"18"	"G"	"12"	"5"	"M"	"24"	"2"	"0Y"	"48"	"2"	"1X"	"96"
"lpxP"	"9"	"G"	"01"	"3"	"M"	"01"	"1"	"0Z"	"01"	"1"	"1Y"	"01"
"lpxP"	"9"	"G"	"01"	"3"	"M"	"01"	"1"	"0Z"	"01"	"1"	"1Y"	"02"
"trmE"	"13"	"G"	"01"	"4"	"M"	"01"	"1"	"0Z"	"02"	"1"	"1Y"	"03"
"trmE"	"13"	"G"	"01"	"4"	"M"	"01"	"1"	"0Z"	"02"	"1"	"1Y"	"04"
"yebS"	"10"	"G"	"01"	"3"	"M"	"02"	"1"	"0Z"	"03"	"1"	"1Y"	"05"
"yebS"	"10"	"G"	"01"	"3"	"M"	"02"	"1"	"0Z"	"03"	"1"	"1Y"	"06"
"ybhA"	"14"	"G"	"01"	"4"	"M"	"02"	"1"	"0Z"	"04"	"1"	"1Y"	"07"
"ybhA"	"14"	"G"	"01"	"4"	"M"	"02"	"1"	"0Z"	"04"	"1"	"1Y"	"08"
"hrpA"	"9"	"G"	"02"	"3"	"M"	"03"	"1"	"0Z"	"05"	"1"	"1Y"	"09"
"hrpA"	"9"	"G"	"02"	"3"	"M"	"03"	"1"	"0Z"	"05"	"1"	"1Y"	"10"
"emrA"	"13"	"G"	"02"	"4"	"M"	"03"	"1"	"0Z"	"06"	"1"	"1Y"	"11"
"emrA"	"13"	"G"	"02"	"4"	"M"	"03"	"1"	"0Z"	"06"	"1"	"1Y"	"12"
"tolB"	"10"	"G"	"02"	"3"	"M"	"04"	"1"	"0Z"	"07"	"1"	"1Y"	"13"
"tolB"	"10"	"G"	"02"	"3"	"M"	"04"	"1"	"0Z"	"07"	"1"	"1Y"	"14"
"ybiM"	"14"	"G"	"02"	"4"	"M"	"04"	"1"	"0Z"	"08"	"1"	"1Y"	"15"
"ybiM"	"14"	"G"	"02"	"4"	"M"	"04"	"1"	"0Z"	"08"	"1"	"1Y"	"16"
"fldB"	"9"	"G"	"03"	"3"	"M"	"05"	"1"	"0Z"	"09"	"1"	"1Y"	"17"
"fldB"	"9"	"G"	"03"	"3"	"M"	"05"	"1"	"0Z"	"09"	"1"	"1Y"	"18"
"insA_1"	"13"	"G"	"03"	"4"	"M"	"05"	"1"	"0Z"	"10"	"1"	"1Y"	"19"
"insA_1"	"13"	"G"	"03"	"4"	"M"	"05"	"1"	"0Z"	"10"	"1"	"1Y"	"20"
"yohM"	"10"	"G"	"03"	"3"	"M"	"06"	"1"	"0Z"	"11"	"1"	"1Y"	"21"
"yohM"	"10"	"G"	"03"	"3"	"M"	"06"	"1"	"0Z"	"11"	"1"	"1Y"	"22"
"b0656"	"14"	"G"	"03"	"4"	"M"	"06"	"1"	"0Z"	"12"	"1"	"1Y"	"23"
"b0656"	"14"	"G"	"03"	"4"	"M"	"06"	"1"	"0Z"	"12"	"1"	"1Y"	"24"
"argP"	"9"	"G"	"04"	"3"	"M"	"07"	"1"	"0Z"	"13"	"1"	"1Y"	"25"
"argP"	"9"	"G"	"04"	"3"	"M"	"07"	"1"	"0Z"	"13"	"1"	"1Y"	"26"
"yajO"	"13"	"G"	"04"	"4"	"M"	"07"	"1"	"0Z"	"14"	"1"	"1Y"	"27"
"yajO"	"13"	"G"	"04"	"4"	"M"	"07"	"1"	"0Z"	"14"	"1"	"1Y"	"28"
"pepN"	"10"	"G"	"04"	"3"	"M"	"08"	"1"	"0Z"	"15"	"1"	"1Y"	"29"
"pepN"	"10"	"G"	"04"	"3"	"M"	"08"	"1"	"0Z"	"15"	"1"	"1Y"	"30"
"ampH"	"14"	"G"	"04"	"4"	"M"	"08"	"1"	"0Z"	"16"	"1"	"1Y"	"31"
"ampH"	"14"	"G"	"04"	"4"	"M"	"08"	"1"	"0Z"	"16"	"1"	"1Y"	"32"
"dfp"	"9"	"G"	"05"	"3"	"M"	"09"	"1"	"0Z"	"17"	"1"	"1Y"	"33"
"dfp"	"9"	"G"	"05"	"3"	"M"	"09"	"1"	"0Z"	"17"	"1"	"1Y"	"34"
"ylaB"	"13"	"G"	"05"	"4"	"M"	"09"	"1"	"0Z"	"18"	"1"	"1Y"	"35"
"ylaB"	"13"	"G"	"05"	"4"	"M"	"09"	"1"	"0Z"	"18"	"1"	"1Y"	"36"
"gpt"	"10"	"G"	"05"	"3"	"M"	"10"	"1"	"0Z"	"19"	"1"	"1Y"	"37"
"gpt"	"10"	"G"	"05"	"3"	"M"	"10"	"1"	"0Z"	"19"	"1"	"1Y"	"38"
"yadF"	"14"	"G"	"05"	"4"	"M"	"10"	"1"	"0Z"	"20"	"1"	"1Y"	"39"
"yadF"	"14"	"G"	"05"	"4"	"M"	"10"	"1"	"0Z"	"20"	"1"	"1Y"	"40"
"nohB"	"9"	"G"	"06"	"3"	"M"	"11"	"1"	"0Z"	"21"	"1"	"1Y"	"41"
"nohB"	"9"	"G"	"06"	"3"	"M"	"11"	"1"	"0Z"	"21"	"1"	"1Y"	"42"
"ylaC"	"13"	"G"	"06"	"4"	"M"	"11"	"1"	"0Z"	"22"	"1"	"1Y"	"43"
"ylaC"	"13"	"G"	"06"	"4"	"M"	"11"	"1"	"0Z"	"22"	"1"	"1Y"	"44"
"thiI"	"10"	"G"	"06"	"3"	"M"	"12"	"1"	"0Z"	"23"	"1"	"1Y"	"45"
"thiI"	"10"	"G"	"06"	"3"	"M"	"12"	"1"	"0Z"	"23"	"1"	"1Y"	"46"
"ygeR"	"14"	"G"	"06"	"4"	"M"	"12"	"1"	"0Z"	"24"	"1"	"1Y"	"47"
"ygeR"	"14"	"G"	"06"	"4"	"M"	"12"	"1"	"0Z"	"24"	"1"	"1Y"	"48"
"rpmE"	"9"	"G"	"07"	"3"	"M"	"13"	"1"	"0Z"	"25"	"1"	"1Y"	"49"
"rpmE"	"9"	"G"	"07"	"3"	"M"	"13"	"1"	"0Z"	"25"	"1"	"1Y"	"50"
"ybaK"	"13"	"G"	"07"	"4"	"M"	"13"	"1"	"0Z"	"26"	"1"	"1Y"	"51"
"ybaK"	"13"	"G"	"07"	"4"	"M"	"13"	"1"	"0Z"	"26"	"1"	"1Y"	"52"
"sbcB"	"10"	"G"	"07"	"3"	"M"	"14"	"1"	"0Z"	"27"	"1"	"1Y"	"53"
"sbcB"	"10"	"G"	"07"	"3"	"M"	"14"	"1"	"0Z"	"27"	"1"	"1Y"	"54"
"fepD"	"14"	"G"	"07"	"4"	"M"	"14"	"1"	"0Z"	"28"	"1"	"1Y"	"55"
"fepD"	"14"	"G"	"07"	"4"	"M"	"14"	"1"	"0Z"	"28"	"1"	"1Y"	"56"
"thrU"	"9"	"G"	"08"	"3"	"M"	"15"	"1"	"0Z"	"29"	"1"	"1Y"	"57"
"thrU"	"9"	"G"	"08"	"3"	"M"	"15"	"1"	"0Z"	"29"	"1"	"1Y"	"58"
"ylbG"	"13"	"G"	"08"	"4"	"M"	"15"	"1"	"0Z"	"30"	"1"	"1Y"	"59"
"ylbG"	"13"	"G"	"08"	"4"	"M"	"15"	"1"	"0Z"	"30"	"1"	"1Y"	"60"
"xseA"	"10"	"G"	"08"	"3"	"M"	"16"	"1"	"0Z"	"31"	"1"	"1Y"	"61"
"xseA"	"10"	"G"	"08"	"3"	"M"	"16"	"1"	"0Z"	"31"	"1"	"1Y"	"62"
"ycfT"	"14"	"G"	"08"	"4"	"M"	"16"	"1"	"0Z"	"32"	"1"	"1Y"	"63"
"ycfT"	"14"	"G"	"08"	"4"	"M"	"16"	"1"	"0Z"	"32"	"1"	"1Y"	"64"
"ygiU"	"9"	"G"	"09"	"3"	"M"	"17"	"1"	"0Z"	"33"	"1"	"1Y"	"65"
"ygiU"	"9"	"G"	"09"	"3"	"M"	"17"	"1"	"0Z"	"33"	"1"	"1Y"	"66"
"yagT"	"13"	"G"	"09"	"4"	"M"	"17"	"1"	"0Z"	"34"	"1"	"1Y"	"67"
"yagT"	"13"	"G"	"09"	"4"	"M"	"17"	"1"	"0Z"	"34"	"1"	"1Y"	"68"
"yhiR"	"10"	"G"	"09"	"3"	"M"	"18"	"1"	"0Z"	"35"	"1"	"1Y"	"69"
"yhiR"	"10"	"G"	"09"	"3"	"M"	"18"	"1"	"0Z"	"35"	"1"	"1Y"	"70"
"potA"	"14"	"G"	"09"	"4"	"M"	"18"	"1"	"0Z"	"36"	"1"	"1Y"	"71"
"potA"	"14"	"G"	"09"	"4"	"M"	"18"	"1"	"0Z"	"36"	"1"	"1Y"	"72"
"pyrC"	"9"	"G"	"10"	"3"	"M"	"19"	"1"	"0Z"	"37"	"1"	"1Y"	"73"
"pyrC"	"9"	"G"	"10"	"3"	"M"	"19"	"1"	"0Z"	"37"	"1"	"1Y"	"74"
"yahC"	"13"	"G"	"10"	"4"	"M"	"19"	"1"	"0Z"	"38"	"1"	"1Y"	"75"
"yahC"	"13"	"G"	"10"	"4"	"M"	"19"	"1"	"0Z"	"38"	"1"	"1Y"	"76"
"malS"	"10"	"G"	"10"	"3"	"M"	"20"	"1"	"0Z"	"39"	"1"	"1Y"	"77"
"malS"	"10"	"G"	"10"	"3"	"M"	"20"	"1"	"0Z"	"39"	"1"	"1Y"	"78"
"znuA"	"14"	"G"	"10"	"4"	"M"	"20"	"1"	"0Z"	"40"	"1"	"1Y"	"79"
"znuA"	"14"	"G"	"10"	"4"	"M"	"20"	"1"	"0Z"	"40"	"1"	"1Y"	"80"
"ligA"	"9"	"G"	"11"	"3"	"M"	"21"	"1"	"0Z"	"41"	"1"	"1Y"	"81"
"ligA"	"9"	"G"	"11"	"3"	"M"	"21"	"1"	"0Z"	"41"	"1"	"1Y"	"82"
"b0332"	"13"	"G"	"11"	"4"	"M"	"21"	"1"	"0Z"	"42"	"1"	"1Y"	"83"
"b0332"	"13"	"G"	"11"	"4"	"M"	"21"	"1"	"0Z"	"42"	"1"	"1Y"	"84"
"yicC"	"10"	"G"	"11"	"3"	"M"	"22"	"1"	"0Z"	"43"	"1"	"1Y"	"85"
"yicC"	"10"	"G"	"11"	"3"	"M"	"22"	"1"	"0Z"	"43"	"1"	"1Y"	"86"
"yfhB"	"14"	"G"	"11"	"4"	"M"	"22"	"1"	"0Z"	"44"	"1"	"1Y"	"87"
"yfhB"	"14"	"G"	"11"	"4"	"M"	"22"	"1"	"0Z"	"44"	"1"	"1Y"	"88"
"parC"	"9"	"G"	"12"	"3"	"M"	"23"	"1"	"0Z"	"45"	"1"	"1Y"	"89"
"parC"	"9"	"G"	"12"	"3"	"M"	"23"	"1"	"0Z"	"45"	"1"	"1Y"	"90"
"b0373"	"13"	"G"	"12"	"4"	"M"	"23"	"1"	"0Z"	"46"	"1"	"1Y"	"91"
"b0373"	"13"	"G"	"12"	"4"	"M"	"23"	"1"	"0Z"	"46"	"1"	"1Y"	"92"
"pepQ"	"10"	"G"	"12"	"3"	"M"	"24"	"1"	"0Z"	"47"	"1"	"1Y"	"93"
"pepQ"	"10"	"G"	"12"	"3"	"M"	"24"	"1"	"0Z"	"47"	"1"	"1Y"	"94"
"yrbF"	"14"	"G"	"12"	"4"	"M"	"24"	"1"	"0Z"	"48"	"1"	"1Y"	"95"
"yrbF"	"14"	"G"	"12"	"4"	"M"	"24"	"1"	"0Z"	"48"	"1"	"1Y"	"96"
"lpxP"	"9"	"G"	"01"	"3"	"M"	"01"	"1"	"0Z"	"01"	"1"	"1Z"	"01"
"grpE"	"17"	"G"	"01"	"5"	"M"	"01"	"2"	"0Z"	"01"	"2"	"1Z"	"02"
"trmE"	"13"	"G"	"01"	"4"	"M"	"01"	"1"	"0Z"	"02"	"1"	"1Z"	"03"
"grpE"	"17"	"G"	"01"	"5"	"M"	"01"	"2"	"0Z"	"02"	"2"	"1Z"	"04"
"yebS"	"10"	"G"	"01"	"3"	"M"	"02"	"1"	"0Z"	"03"	"1"	"1Z"	"05"
"yjcD"	"18"	"G"	"01"	"5"	"M"	"02"	"2"	"0Z"	"03"	"2"	"1Z"	"06"
"ybhA"	"14"	"G"	"01"	"4"	"M"	"02"	"1"	"0Z"	"04"	"1"	"1Z"	"07"
"yjcD"	"18"	"G"	"01"	"5"	"M"	"02"	"2"	"0Z"	"04"	"2"	"1Z"	"08"
"hrpA"	"9"	"G"	"02"	"3"	"M"	"03"	"1"	"0Z"	"05"	"1"	"1Z"	"09"
"spy"	"17"	"G"	"02"	"5"	"M"	"03"	"2"	"0Z"	"05"	"2"	"1Z"	"10"
"emrA"	"13"	"G"	"02"	"4"	"M"	"03"	"1"	"0Z"	"06"	"1"	"1Z"	"11"
"spy"	"17"	"G"	"02"	"5"	"M"	"03"	"2"	"0Z"	"06"	"2"	"1Z"	"12"
"tolB"	"10"	"G"	"02"	"3"	"M"	"04"	"1"	"0Z"	"07"	"1"	"1Z"	"13"
"yjdK"	"18"	"G"	"02"	"5"	"M"	"04"	"2"	"0Z"	"07"	"2"	"1Z"	"14"
"ybiM"	"14"	"G"	"02"	"4"	"M"	"04"	"1"	"0Z"	"08"	"1"	"1Z"	"15"
"yjdK"	"18"	"G"	"02"	"5"	"M"	"04"	"2"	"0Z"	"08"	"2"	"1Z"	"16"
"fldB"	"9"	"G"	"03"	"3"	"M"	"05"	"1"	"0Z"	"09"	"1"	"1Z"	"17"
"ydjF"	"17"	"G"	"03"	"5"	"M"	"05"	"2"	"0Z"	"09"	"2"	"1Z"	"18"
"insA_1"	"13"	"G"	"03"	"4"	"M"	"05"	"1"	"0Z"	"10"	"1"	"1Z"	"19"
"ydjF"	"17"	"G"	"03"	"5"	"M"	"05"	"2"	"0Z"	"10"	"2"	"1Z"	"20"
"yohM"	"10"	"G"	"03"	"3"	"M"	"06"	"1"	"0Z"	"11"	"1"	"1Z"	"21"
"yjeI"	"18"	"G"	"03"	"5"	"M"	"06"	"2"	"0Z"	"11"	"2"	"1Z"	"22"
"b0656"	"14"	"G"	"03"	"4"	"M"	"06"	"1"	"0Z"	"12"	"1"	"1Z"	"23"
"yjeI"	"18"	"G"	"03"	"5"	"M"	"06"	"2"	"0Z"	"12"	"2"	"1Z"	"24"
"argP"	"9"	"G"	"04"	"3"	"M"	"07"	"1"	"0Z"	"13"	"1"	"1Z"	"25"
"ydjL"	"17"	"G"	"04"	"5"	"M"	"07"	"2"	"0Z"	"13"	"2"	"1Z"	"26"
"yajO"	"13"	"G"	"04"	"4"	"M"	"07"	"1"	"0Z"	"14"	"1"	"1Z"	"27"
"ydjL"	"17"	"G"	"04"	"5"	"M"	"07"	"2"	"0Z"	"14"	"2"	"1Z"	"28"
"pepN"	"10"	"G"	"04"	"3"	"M"	"08"	"1"	"0Z"	"15"	"1"	"1Z"	"29"
"yjeN"	"18"	"G"	"04"	"5"	"M"	"08"	"2"	"0Z"	"15"	"2"	"1Z"	"30"
"ampH"	"14"	"G"	"04"	"4"	"M"	"08"	"1"	"0Z"	"16"	"1"	"1Z"	"31"
"yjeN"	"18"	"G"	"04"	"5"	"M"	"08"	"2"	"0Z"	"16"	"2"	"1Z"	"32"
"dfp"	"9"	"G"	"05"	"3"	"M"	"09"	"1"	"0Z"	"17"	"1"	"1Z"	"33"
"rrmA"	"17"	"G"	"05"	"5"	"M"	"09"	"2"	"0Z"	"17"	"2"	"1Z"	"34"
"ylaB"	"13"	"G"	"05"	"4"	"M"	"09"	"1"	"0Z"	"18"	"1"	"1Z"	"35"
"rrmA"	"17"	"G"	"05"	"5"	"M"	"09"	"2"	"0Z"	"18"	"2"	"1Z"	"36"
"gpt"	"10"	"G"	"05"	"3"	"M"	"10"	"1"	"0Z"	"19"	"1"	"1Z"	"37"
"b2861"	"18"	"G"	"05"	"5"	"M"	"10"	"2"	"0Z"	"19"	"2"	"1Z"	"38"
"yadF"	"14"	"G"	"05"	"4"	"M"	"10"	"1"	"0Z"	"20"	"1"	"1Z"	"39"
"b2861"	"18"	"G"	"05"	"5"	"M"	"10"	"2"	"0Z"	"20"	"2"	"1Z"	"40"
"nohB"	"9"	"G"	"06"	"3"	"M"	"11"	"1"	"0Z"	"21"	"1"	"1Z"	"41"
"proQ"	"17"	"G"	"06"	"5"	"M"	"11"	"2"	"0Z"	"21"	"2"	"1Z"	"42"
"ylaC"	"13"	"G"	"06"	"4"	"M"	"11"	"1"	"0Z"	"22"	"1"	"1Z"	"43"
"proQ"	"17"	"G"	"06"	"5"	"M"	"11"	"2"	"0Z"	"22"	"2"	"1Z"	"44"
"thiI"	"10"	"G"	"06"	"3"	"M"	"12"	"1"	"0Z"	"23"	"1"	"1Z"	"45"
"yjeB"	"18"	"G"	"06"	"5"	"M"	"12"	"2"	"0Z"	"23"	"2"	"1Z"	"46"
"ygeR"	"14"	"G"	"06"	"4"	"M"	"12"	"1"	"0Z"	"24"	"1"	"1Z"	"47"
"yjeB"	"18"	"G"	"06"	"5"	"M"	"12"	"2"	"0Z"	"24"	"2"	"1Z"	"48"
"rpmE"	"9"	"G"	"07"	"3"	"M"	"13"	"1"	"0Z"	"25"	"1"	"1Z"	"49"
"pphA"	"17"	"G"	"07"	"5"	"M"	"13"	"2"	"0Z"	"25"	"2"	"1Z"	"50"
"ybaK"	"13"	"G"	"07"	"4"	"M"	"13"	"1"	"0Z"	"26"	"1"	"1Z"	"51"
"pphA"	"17"	"G"	"07"	"5"	"M"	"13"	"2"	"0Z"	"26"	"2"	"1Z"	"52"
"sbcB"	"10"	"G"	"07"	"3"	"M"	"14"	"1"	"0Z"	"27"	"1"	"1Z"	"53"
"yjfI"	"18"	"G"	"07"	"5"	"M"	"14"	"2"	"0Z"	"27"	"2"	"1Z"	"54"
"fepD"	"14"	"G"	"07"	"4"	"M"	"14"	"1"	"0Z"	"28"	"1"	"1Z"	"55"
"yjfI"	"18"	"G"	"07"	"5"	"M"	"14"	"2"	"0Z"	"28"	"2"	"1Z"	"56"
"thrU"	"9"	"G"	"08"	"3"	"M"	"15"	"1"	"0Z"	"29"	"1"	"1Z"	"57"
"torY"	"17"	"G"	"08"	"5"	"M"	"15"	"2"	"0Z"	"29"	"2"	"1Z"	"58"
"ylbG"	"13"	"G"	"08"	"4"	"M"	"15"	"1"	"0Z"	"30"	"1"	"1Z"	"59"
"torY"	"17"	"G"	"08"	"5"	"M"	"15"	"2"	"0Z"	"30"	"2"	"1Z"	"60"
"xseA"	"10"	"G"	"08"	"3"	"M"	"16"	"1"	"0Z"	"31"	"1"	"1Z"	"61"
"yjfK"	"18"	"G"	"08"	"5"	"M"	"16"	"2"	"0Z"	"31"	"2"	"1Z"	"62"
"ycfT"	"14"	"G"	"08"	"4"	"M"	"16"	"1"	"0Z"	"32"	"1"	"1Z"	"63"
"yjfK"	"18"	"G"	"08"	"5"	"M"	"16"	"2"	"0Z"	"32"	"2"	"1Z"	"64"
"ygiU"	"9"	"G"	"09"	"3"	"M"	"17"	"1"	"0Z"	"33"	"1"	"1Z"	"65"
"yaiN"	"17"	"G"	"09"	"5"	"M"	"17"	"2"	"0Z"	"33"	"2"	"1Z"	"66"
"yagT"	"13"	"G"	"09"	"4"	"M"	"17"	"1"	"0Z"	"34"	"1"	"1Z"	"67"
"yaiN"	"17"	"G"	"09"	"5"	"M"	"17"	"2"	"0Z"	"34"	"2"	"1Z"	"68"
"yhiR"	"10"	"G"	"09"	"3"	"M"	"18"	"1"	"0Z"	"35"	"1"	"1Z"	"69"
"ytfI"	"18"	"G"	"09"	"5"	"M"	"18"	"2"	"0Z"	"35"	"2"	"1Z"	"70"
"potA"	"14"	"G"	"09"	"4"	"M"	"18"	"1"	"0Z"	"36"	"1"	"1Z"	"71"
"ytfI"	"18"	"G"	"09"	"5"	"M"	"18"	"2"	"0Z"	"36"	"2"	"1Z"	"72"
"pyrC"	"9"	"G"	"10"	"3"	"M"	"19"	"1"	"0Z"	"37"	"1"	"1Z"	"73"
"yeeX"	"17"	"G"	"10"	"5"	"M"	"19"	"2"	"0Z"	"37"	"2"	"1Z"	"74"
"yahC"	"13"	"G"	"10"	"4"	"M"	"19"	"1"	"0Z"	"38"	"1"	"1Z"	"75"
"yeeX"	"17"	"G"	"10"	"5"	"M"	"19"	"2"	"0Z"	"38"	"2"	"1Z"	"76"
"malS"	"10"	"G"	"10"	"3"	"M"	"20"	"1"	"0Z"	"39"	"1"	"1Z"	"77"
"yjgJ"	"18"	"G"	"10"	"5"	"M"	"20"	"2"	"0Z"	"39"	"2"	"1Z"	"78"
"znuA"	"14"	"G"	"10"	"4"	"M"	"20"	"1"	"0Z"	"40"	"1"	"1Z"	"79"
"yjgJ"	"18"	"G"	"10"	"5"	"M"	"20"	"2"	"0Z"	"40"	"2"	"1Z"	"80"
"ligA"	"9"	"G"	"11"	"3"	"M"	"21"	"1"	"0Z"	"41"	"1"	"1Z"	"81"
"yeeE"	"17"	"G"	"11"	"5"	"M"	"21"	"2"	"0Z"	"41"	"2"	"1Z"	"82"
"b0332"	"13"	"G"	"11"	"4"	"M"	"21"	"1"	"0Z"	"42"	"1"	"1Z"	"83"
"yeeE"	"17"	"G"	"11"	"5"	"M"	"21"	"2"	"0Z"	"42"	"2"	"1Z"	"84"
"yicC"	"10"	"G"	"11"	"3"	"M"	"22"	"1"	"0Z"	"43"	"1"	"1Z"	"85"
"rcsF"	"18"	"G"	"11"	"5"	"M"	"22"	"2"	"0Z"	"43"	"2"	"1Z"	"86"
"yfhB"	"14"	"G"	"11"	"4"	"M"	"22"	"1"	"0Z"	"44"	"1"	"1Z"	"87"
"rcsF"	"18"	"G"	"11"	"5"	"M"	"22"	"2"	"0Z"	"44"	"2"	"1Z"	"88"
"parC"	"9"	"G"	"12"	"3"	"M"	"23"	"1"	"0Z"	"45"	"1"	"1Z"	"89"
"wcaJ"	"17"	"G"	"12"	"5"	"M"	"23"	"2"	"0Z"	"45"	"2"	"1Z"	"90"
"b0373"	"13"	"G"	"12"	"4"	"M"	"23"	"1"	"0Z"	"46"	"1"	"1Z"	"91"
"wcaJ"	"17"	"G"	"12"	"5"	"M"	"23"	"2"	"0Z"	"46"	"2"	"1Z"	"92"
"pepQ"	"10"	"G"	"12"	"3"	"M"	"24"	"1"	"0Z"	"47"	"1"	"1Z"	"93"
"ybbB"	"18"	"G"	"12"	"5"	"M"	"24"	"2"	"0Z"	"47"	"2"	"1Z"	"94"
"yrbF"	"14"	"G"	"12"	"4"	"M"	"24"	"1"	"0Z"	"48"	"1"	"1Z"	"95"
"ybbB"	"18"	"G"	"12"	"5"	"M"	"24"	"2"	"0Z"	"48"	"2"	"1Z"	"96"
"yjdI"	"3"	"G"	"01"	"1"	"N"	"01"	"1"	"1A"	"01"	"1"	"2A"	"01"
"yjdI"	"3"	"G"	"01"	"1"	"N"	"01"	"1"	"1A"	"01"	"1"	"2A"	"02"
"moaA"	"7"	"G"	"01"	"2"	"N"	"01"	"1"	"1A"	"02"	"1"	"2A"	"03"
"moaA"	"7"	"G"	"01"	"2"	"N"	"01"	"1"	"1A"	"02"	"1"	"2A"	"04"
"pncB"	"4"	"G"	"01"	"1"	"N"	"02"	"1"	"1A"	"03"	"1"	"2A"	"05"
"pncB"	"4"	"G"	"01"	"1"	"N"	"02"	"1"	"1A"	"03"	"1"	"2A"	"06"
"yfiF"	"8"	"G"	"01"	"2"	"N"	"02"	"1"	"1A"	"04"	"1"	"2A"	"07"
"yfiF"	"8"	"G"	"01"	"2"	"N"	"02"	"1"	"1A"	"04"	"1"	"2A"	"08"
"dmsA"	"3"	"G"	"02"	"1"	"N"	"03"	"1"	"1A"	"05"	"1"	"2A"	"09"
"dmsA"	"3"	"G"	"02"	"1"	"N"	"03"	"1"	"1A"	"05"	"1"	"2A"	"10"
"iaaA"	"7"	"G"	"02"	"2"	"N"	"03"	"1"	"1A"	"06"	"1"	"2A"	"11"
"iaaA"	"7"	"G"	"02"	"2"	"N"	"03"	"1"	"1A"	"06"	"1"	"2A"	"12"
"pepD"	"4"	"G"	"02"	"1"	"N"	"04"	"1"	"1A"	"07"	"1"	"2A"	"13"
"pepD"	"4"	"G"	"02"	"1"	"N"	"04"	"1"	"1A"	"07"	"1"	"2A"	"14"
"rof"	"8"	"G"	"02"	"2"	"N"	"04"	"1"	"1A"	"08"	"1"	"2A"	"15"
"rof"	"8"	"G"	"02"	"2"	"N"	"04"	"1"	"1A"	"08"	"1"	"2A"	"16"
"cbdA"	"3"	"G"	"03"	"1"	"N"	"05"	"1"	"1A"	"09"	"1"	"2A"	"17"
"cbdA"	"3"	"G"	"03"	"1"	"N"	"05"	"1"	"1A"	"09"	"1"	"2A"	"18"
"hemA"	"7"	"G"	"03"	"2"	"N"	"05"	"1"	"1A"	"10"	"1"	"2A"	"19"
"hemA"	"7"	"G"	"03"	"2"	"N"	"05"	"1"	"1A"	"10"	"1"	"2A"	"20"
"xseB"	"4"	"G"	"03"	"1"	"N"	"06"	"1"	"1A"	"11"	"1"	"2A"	"21"
"xseB"	"4"	"G"	"03"	"1"	"N"	"06"	"1"	"1A"	"11"	"1"	"2A"	"22"
"qseB"	"8"	"G"	"03"	"2"	"N"	"06"	"1"	"1A"	"12"	"1"	"2A"	"23"
"qseB"	"8"	"G"	"03"	"2"	"N"	"06"	"1"	"1A"	"12"	"1"	"2A"	"24"
"ndh"	"3"	"G"	"04"	"1"	"N"	"07"	"1"	"1A"	"13"	"1"	"2A"	"25"
"ndh"	"3"	"G"	"04"	"1"	"N"	"07"	"1"	"1A"	"13"	"1"	"2A"	"26"
"yeiG"	"7"	"G"	"04"	"2"	"N"	"07"	"1"	"1A"	"14"	"1"	"2A"	"27"
"yeiG"	"7"	"G"	"04"	"2"	"N"	"07"	"1"	"1A"	"14"	"1"	"2A"	"28"
"rne"	"4"	"G"	"04"	"1"	"N"	"08"	"1"	"1A"	"15"	"1"	"2A"	"29"
"rne"	"4"	"G"	"04"	"1"	"N"	"08"	"1"	"1A"	"15"	"1"	"2A"	"30"
"zupT"	"8"	"G"	"04"	"2"	"N"	"08"	"1"	"1A"	"16"	"1"	"2A"	"31"
"zupT"	"8"	"G"	"04"	"2"	"N"	"08"	"1"	"1A"	"16"	"1"	"2A"	"32"
"aldH"	"3"	"G"	"05"	"1"	"N"	"09"	"1"	"1A"	"17"	"1"	"2A"	"33"
"aldH"	"3"	"G"	"05"	"1"	"N"	"09"	"1"	"1A"	"17"	"1"	"2A"	"34"
"ispB"	"7"	"G"	"05"	"2"	"N"	"09"	"1"	"1A"	"18"	"1"	"2A"	"35"
"ispB"	"7"	"G"	"05"	"2"	"N"	"09"	"1"	"1A"	"18"	"1"	"2A"	"36"
"dcp"	"4"	"G"	"05"	"1"	"N"	"10"	"1"	"1A"	"19"	"1"	"2A"	"37"
