Promoter,Sulfamethoxazine.12,Sulfisoxazole.12,Ampicillin.14,Cefadroxil.14,Ceftriaxzone.12,Colistin.12,DIP.14,Dirithromycin.12,Erythromycin.12,Linezolid.12,Mecillinam.12,Metronidazole.12,Minocycline.14,Neomycin.12,PolymyxinB.12,Rifampicin.14,SPR741.12,Sulfadimethoxine.14,Sulfamethoxazole.14,Sulfathiazole.14,D.cycloserine.14,FusidicAcid.14,Novobiocin.14,Sulfathiazole.18,Trimethoprim.18,Ampicillin.18,Cefazolin.14,Cefoxitin.14,Ceftriaxone.14,Chloramphenicol.18,DIP.18,Dirithromycin.14,Erythromycin.18,Linezolid.18,Mecillinam.14,Metronidazole.18,Minocycline.18,Neomycin.18,Norfloxacin.12,Rifampicin.14.1,Rifapentine.18,MitomycinC.18,A22.12,Ampicillin.14.1,Azithromycin.12,Dcycloserine.14,Doxycycline.12,Furazolidone.12,PBnonapeptide.12,PenicillinG,Spectinomycin.14,Sulfamethazine.14,Sulfamethoxazole.12,Sulfamethoxazole.12.1,A22.14,Azithromycin.14,Cefadroxil.14.1,Cefmetazole.14,Cefoxime.14,Cefoxitin.14.1,Cerulenin.14,D.cycloserine.18,Doxycycline.14,Nitrofurantoin.14,Novobiocin.18,Paraquat.14,PBnonapeptide.14,Rifabutin.14,SodiumBicarbonate.25,Sulfamethoxazole.14.1,Sulfamethoxazole.14.2,A22.18,Apramycin.14,Azithromycin.18,CCCP.18,Cefadroxil.18,Cefmetazole.18,Cefoxitin.18,Cerulenin.18,Doxycycline.18,Enoxacin.18,Furazolidone.18,Imipenem.12,Nitrofurantoin.18,Paraquat.18,PBnonapeptide.18,PF5081090.18,Rifabutin.18,SodiumBicarbonate.12,Sulfamethoxazole.18,Sulfamethoxazole.18.1,Cefmetazole.12,Chloramphenicol.12,Cinoxacin.12,Ciprofloxacin.14,NalidixicAcid.12,Streptomycin.12,Sulfadimethoxine.12,Tetracycline.12,Thiamphenicol.18,Triclosan.12,Lincomycin.14,Sulfamethoxazine.14,Sulfisoxazole.14,CHIR090.14,Chloramphenicol.14,Cinoxacin.14,EDTA.14,Meropenem.14,NalidixicAcid.14,Streptomycin.14,Tetracycline.14,Thiamphenicol.14,Triclosan.14,Rifabutin.12,Sulfamethoxazine.18,Sulfisoxazole.18,Ampicillin.18.1,Apramycin.18,Cefmetazole.14.1,Ceftriaxone.18,CHIR090.18,Chloramphenicol.18.1,Cinoxacin.18,Ciprofloxacin.18,Gentamicin.18,Meropenem.18,PenicillinG.18,PolymyxinB.14,PolymyxinB.18,Streptomycin.18,Sulfadimethoxine.18,Tetracycline.18,Thiamphenicol.12,Thiamphenicol.18.1,Triclosan.18,Trimethoprim.18.1,Fosfomycin,Rifampicin.12,Sulfamethoxazole.12.2,Sulfathiazole.12,Cholesterol20,Cholesterol40,Sulfamethizole.10,Spectomycin.4
yajG,5.006158524,0.248366141,-0.761469514,1.050030438,-1.430482163,-2.952638323,-0.094827273,0.825573405,-0.567381591,2.580331654,-2.000526144,1.251371725,-0.568216906,0.276319053,-1.478325209,-0.446999766,1.392412285,0.511212443,0.45697504,-0.235767704,2.699987101,-1.52237805,-2.264428363,-0.053096044,2.240582528,0.37802803,1.065008541,4.234404277,-0.447550473,1.991197005,-0.28868869,-1.871052227,-1.742134702,0.493478077,-0.137450935,-0.155018891,0.793024419,-1.817756894,-1.366299217,2.343680087,1.93759804,1.027780613,3.207057496,-0.983297815,0.289584913,-1.141994479,-1.43198547,1.241535346,-0.591540003,-1.815057865,-1.369633318,1.861845153,0.231358277,-2.063049962,3.623226283,0.986022155,-1.336218187,-0.49853641,-1.942168322,-0.481001544,-1.537004367,0.220292134,-1.300260519,0.458976134,-0.855608295,-0.481789335,-1.519156153,0.226716282,-0.027400247,-0.96541992,-0.564595905,-1.078578992,1.598694373,-2.102522461,1.990906251,-0.107450264,0.966124935,-1.417754107,0.675697307,-2.649053769,-0.926246362,-3.182472625,0.771963109,1.543438465,-1.023060399,-1.201754532,-0.939060081,-1.065417447,-3.196110278,0.194219148,-1.051657973,-1.328121676,-1.392315543,-0.351622952,-0.878752822,-2.863042341,0.282039728,2.222599368,-1.558895359,-0.106815616,0.448164097,-0.920550984,4.227900662,0.173415508,0.849470534,0.150429479,0.36891313,-2.28449882,-0.479705793,2.520377475,-0.97174061,-2.258959357,0.170811633,1.937238707,3.963546351,2.410152762,0.569424916,2.034903784,0.311457388,-0.274101161,3.824640826,-0.026463195,-0.281566306,-0.106734335,0.382924032,1.704391096,-0.535343848,-2.302258486,0.353942692,-0.502018563,-1.564440598,0.069493092,-2.508738734,-0.424210999,-0.780410155,-1.060889411,-0.813330275,3.199659738,2.29995655,-0.491599297,0.585391586,-0.795535809,-0.445956857,-1.443324498,-2.268240127
gyrB,-0.008137902,0.011501729,-0.59312106,0.480951355,-1.050553769,-1.654187918,-1.710958712,1.241499155,0.498569118,0.142580662,-1.71592795,-0.851087606,1.19489345,2.276606491,-1.123828466,-0.21841028,4.470083105,-0.083270241,0.158677744,0.053804328,-0.639989821,-1.262197831,-0.337087162,-0.206408531,-0.820593019,-0.228724511,0.016286276,3.425290328,-1.623137454,1.636339287,-1.396248432,0.665499563,-0.009431792,-0.386779299,0.302832714,0.44367529,1.107430285,-0.150789463,-0.49348806,-0.382546505,-1.017906483,-0.284663271,0.980510793,-0.168900826,0.554245471,-1.900775831,1.352085431,5.402776349,-1.618173946,-1.410899055,1.266330284,-0.201946749,-1.472025104,-1.461509909,0.83318914,0.581524765,-0.883169177,-0.729841568,-1.43115618,1.162047572,-0.097708207,-0.50158576,2.876740012,-0.530594115,2.514274681,-0.220013775,-1.234793372,-0.739632543,1.598104625,-1.379232234,-1.618990504,-0.919126459,-0.595243762,-0.746069468,0.958704955,1.004797282,-0.231024397,-0.622411755,0.718049319,1.755700576,-0.164731752,-1.371903837,-0.288149994,1.375572814,-0.37740884,-0.879356374,0.627229192,-1.632268498,-2.211756879,-0.735371117,-1.756005993,-0.015324557,-0.085455423,-0.407238162,-0.33225189,3.993335335,-0.229401391,-1.170861126,-0.056913027,-0.677953313,0.120071123,-0.796720897,-0.321158564,-0.387604307,0.336736921,1.212605094,-0.23927911,-1.512952549,1.587307562,2.215688103,-0.196807977,0.039871824,-0.101403931,0.611245969,0.388337784,0.978994038,-1.0719825,1.375392478,1.651618123,-0.560280141,0.145126992,2.600302752,-0.212784559,-0.479020384,-0.013543574,1.61728888,1.029332468,-1.511016959,0.38466106,-0.590561438,-1.149044904,0.29510965,-0.741826567,1.20123129,1.061941732,0.154001942,1.211222344,-0.285935222,0.525006981,-1.526739291,-0.847900598,-0.684409222,-0.517833142,1.269240663,0.645072992
yfjN,-0.513202053,0.069854661,-0.613458521,-0.216221365,-0.243860463,0.061717315,-0.535490251,0.072509189,-0.145689495,-0.642789699,-0.451024543,0.872862396,0.102346401,-1.318329609,0.535306511,-0.752310855,1.260427502,0.169926121,-1.437569559,-1.061937387,-0.348038198,-0.105332091,0.972340478,-0.683099396,-1.035445357,0.093557218,0.345273994,-0.393590825,-0.33258314,-0.56146256,-0.380704667,-0.548314642,-0.194052933,-0.189873817,-0.035064234,0.10486593,-0.195501255,-1.342613486,-0.52480305,-1.508924336,-1.494866389,-1.467199073,0.908510836,1.668444727,0.49412436,0.619294985,0.023211718,2.102228084,1.320108026,0.734580214,2.46550122,-1.240595267,-0.331757292,0.117220248,0.938520641,1.05332286,-0.979169665,-0.810003155,0.000552259,-0.9355157,-1.591737417,-1.56754195,1.557748552,-0.068599517,-1.741734707,0.407723844,0.038367425,-1.349550025,0.547138569,-0.717987999,-0.076936314,0.457000517,0.430759301,0.268973148,-1.297618294,1.033519,0.362536861,0.826611141,-1.50057316,1.354691858,-0.214391956,2.441075732,1.163953106,0.86223241,0.228416697,1.080515062,0.901669584,1.8212999,1.750249904,-0.421756039,0.609427534,2.740635787,-0.44465953,0.051145256,0.167713243,0.32167537,0.663650059,-0.274502548,0.10702134,0.906385359,9.770013604,-1.44082668,-2.409538841,-1.471632129,0.068202535,0.786362607,0.29291901,0.507111618,1.122508375,0.909016481,3.621996349,1.56350684,1.072968316,2.079324721,-0.162494144,-0.310481044,-0.922958196,-0.542829696,1.520287733,0.19211238,-0.701040445,-0.973806217,-0.287704082,-1.048901758,-0.466729045,1.080785707,0.288399093,-1.627145974,-1.561061916,-0.091124045,0.365788443,0.186535002,0.109815782,-1.134967845,-0.902469187,0.167328738,-1.146135263,0.36657354,1.776012554,-0.055964948,-0.90010657,-0.251058908,-0.341402641,-0.501122791,0.951353516
ugpB,0.450963369,2.277669636,1.712856432,3.185576578,2.088897808,-1.848532884,-0.218159118,-0.698457346,-1.252750042,-1.318825861,-0.808414273,-1.46100267,0.882196322,-1.563346882,0.168502915,3.053816885,1.522168957,-1.37609764,-0.667460865,0.90620844,-1.35196996,-0.962115405,0.234101638,0.485773098,-0.264123088,0.966273429,0.292319934,-0.936875153,2.260652867,-0.47656892,-0.99772401,0.469040859,-1.190642102,0.765468088,-0.572484261,-0.721620369,-0.193064877,-1.353691823,0.911493118,0.53377324,-1.251372852,-1.496139269,-0.621853469,0.477375336,-0.80955649,-0.692338884,0.262460951,-0.560962849,2.164258676,-0.517414597,-0.940849387,0.401458866,-0.495329487,0.425993122,-0.870375048,-0.897059286,-0.750224875,0.465480434,0.107883437,1.948085516,-0.516869692,-1.216526218,0.35050575,1.490073483,-1.175710028,-0.923134592,1.417244979,-1.170778819,2.359003767,-1.089837122,-0.71259359,-0.512346739,-0.008957962,-0.316047133,-0.432966489,-0.230120472,0.702968953,-0.388944983,-0.095035566,0.593587806,2.14660521,2.022321024,0.107416246,-0.04914311,-0.615246136,-1.522662464,1.162739458,-0.507917203,1.668106708,0.843280193,0.021983841,1.620353822,-0.442718634,1.110048398,0.773030183,1.082949622,-0.524960088,-1.633261848,-1.199230009,-0.594329053,-1.514776207,-0.775497718,-2.087410211,-0.223211189,-1.179390978,-0.357061539,1.878749182,-0.158035583,-0.866072983,0.306281047,1.423488103,0.781258302,-0.549549122,-1.090077568,-0.539296827,-1.380889458,0.819860255,-0.08008841,-1.287331649,0.505383204,3.338601299,-0.938010961,-0.450563569,-0.088328417,-0.209303287,2.608715877,-0.022437377,-1.203749557,-0.660922796,0.78804386,1.321814491,-0.255218529,1.165530436,-0.676437669,-0.754584889,1.017165626,-0.441249489,-0.838491799,1.304705968,-0.424216933,0.752295839,1.608953087,1.908790581,-1.888445957,0.213949676
insA_3,-0.428054155,-0.545215526,-0.508337407,-0.14771936,-0.480241191,1.438905185,0.729601026,-0.059034694,-0.462576959,2.293042581,-1.568514653,-1.163973482,-0.558694951,-0.126745447,0.491507078,0.086704447,2.385985236,-1.975343333,0.151153149,-0.654173645,0.379530982,-0.684571415,-0.771859518,-1.237470373,-0.847190256,-0.686826255,0.053872322,-0.473120603,0.080062344,0.720594136,-0.998725308,0.364502845,0.472977927,3.709696901,0.108809741,0.786423339,0.018237359,-0.133542437,-0.495894144,-0.200890137,-0.826973384,-0.886685234,-0.829676899,-0.596473602,1.662575637,-1.454948054,0.131164865,-1.422818878,-0.425068798,-0.521025795,-2.342335648,-0.484709869,-1.341915922,-0.112228979,-0.334204174,-0.440796447,-0.207216554,-1.123561492,1.364749105,-0.94005332,-0.608561364,0.702789401,-1.100569289,0.099824477,0.457467029,-0.695943832,-0.490601934,0.59450497,-2.210065936,-2.023542949,-2.652295333,0.576358335,0.379570061,-0.701286228,2.077010799,-0.928935666,-0.303930576,-0.958653775,-0.460507804,0.453955656,1.063031497,2.502731324,1.944132001,-1.47324554,0.451026626,-0.689005074,0.650440499,0.184316719,-0.404718789,0.950082443,-2.343279102,-0.609813613,0.268767899,1.855880159,1.129162615,2.009877835,-0.548410649,-2.351821534,-1.171022256,2.328614744,-1.103766748,-0.34586278,0.340494208,-0.640814837,-1.180000235,0.582881927,1.542972865,0.444844272,-1.684871266,1.895595354,-0.428779126,-0.281589289,2.584803572,-1.173577063,0.504332531,-0.065566534,-1.004556822,-1.862137576,-1.625345468,-0.502868672,1.458266502,-0.798946766,2.35903978,2.513271132,0.722076619,0.93887384,-1.02728798,0.425954143,1.129252319,-0.527657033,-0.386796703,0.373215517,0.20088611,2.157953172,2.927834603,-1.612407926,-0.402661731,1.165985285,4.657123641,-0.347046859,-0.998591457,-0.194747646,-0.69984121,-1.640493179,-1.245958385
focA,0.595342782,2.046003595,6.00053674,4.08924245,3.474136529,-0.768542562,4.156817977,-1.273894293,-2.267621218,-2.141036794,-2.267109944,-1.600801537,3.504427462,-1.071394037,3.664996207,0.540021047,5.506258977,-0.916291011,2.316375169,2.447356066,-0.125348961,-1.038435013,-1.9971671,1.883485227,3.853272449,4.719412105,0.91517718,1.715160322,5.513838369,-2.205073931,1.550666359,-1.122986979,-1.210281438,1.149742728,-1.35047246,3.742253456,4.118631282,1.195111654,-0.437485854,-1.702411414,-1.482594023,-1.52604325,-2.261711409,-1.303569441,-2.149462745,0.315242352,-1.653920628,-3.066444976,1.773552732,-1.480854383,-2.911637095,2.505667275,-2.297872683,-0.104418651,-1.853076981,-2.835718532,-1.720990246,1.381176727,-1.019106329,1.479434307,-1.021318783,0.565628483,-1.53701926,-0.563163989,-0.652707588,-2.773956509,0.729893931,-0.232143745,-0.743105949,-1.885512685,-2.299655628,-2.081767816,-1.917891789,-2.822144732,1.798344941,-0.361188594,1.973211495,0.685795615,-2.00601601,0.570700476,-0.437263424,1.641250455,-0.122059611,-1.290050096,-2.096434699,-0.363154471,1.24233015,-2.531959449,-1.694359241,-0.820786235,-2.83360044,1.695691262,-1.241855068,0.058419158,1.302433665,2.901522825,-2.509068194,0.724940273,-2.074034884,-3.013061277,-1.142809035,-1.789175558,2.983625356,1.956239782,0.800406717,-2.990850442,0.383823145,0.237281856,-2.51745202,0.41174692,2.963461182,-0.488030303,-3.506647344,-2.360902436,-0.84500574,-0.839049522,2.322624237,-2.335699537,0.928069777,1.574492197,3.992169492,0.993491665,-1.814673256,-1.500961051,0.799295672,3.916201067,-0.661088625,-0.028505337,0.572418787,3.333994948,2.139305416,-0.757269768,-0.413465231,-3.136913554,-3.055270195,1.52732732,-1.416036556,0.456554537,2.163730332,-0.067686759,1.043421915,1.812472858,1.120171241,-0.98307897,-0.640207346
tilS,-0.089054298,-0.253145993,-1.000711577,-0.860433996,-0.372569454,0.820756444,-0.886311504,0.06717448,-0.710028051,0.411448866,1.212897493,-0.571782374,-0.578089912,-0.422676748,-0.408059258,-1.955295414,0.416172417,0.581702584,-0.432485595,-0.305540999,-0.744805425,0.132641364,0.754236483,1.346366759,-0.071352092,-1.173963163,-0.266731049,0.572547441,-0.223585066,0.034996462,-0.204621365,-1.352830793,-1.010670502,0.357733937,-0.292066401,0.274583548,0.040836844,-1.361993583,0.011902442,0.793247475,-0.851865638,-0.606059778,-0.335493548,0.442103156,0.1757864,-0.794770262,0.417235721,-0.070344431,-0.765749059,0.017990018,-0.207421766,-0.181516806,0.247794601,-0.277633253,0.016521096,0.783872851,0.106496896,0.355100812,0.686833912,-1.752974528,-0.26350084,-0.339785356,-0.316536469,-1.180232796,-0.38473391,-0.644490057,-0.876624773,-0.956468194,-0.226892551,0.528936422,0.639809362,0.487030039,0.635543423,1.477540833,-1.262902151,1.791341015,-0.5394233,-1.03989577,1.319492838,0.240040442,0.071946174,0.760309123,1.390900793,-0.111897916,0.421589863,-0.050633734,0.202663487,0.117317002,0.642008528,-1.131822701,0.961073763,-1.092072098,1.392995907,-0.745675049,0.500523643,-0.606722266,1.095732367,0.640874676,-0.022304847,0.508501585,0.528413763,0.583934128,-0.986994847,-0.252639067,-0.277394049,1.641477857,-0.111852804,0.385410799,-0.289634664,-0.907244143,0.494059614,0.895546457,1.282365431,-0.559530508,-0.352785754,-0.396864883,0.685951799,0.757624725,-0.319007581,-1.442875906,-0.522086546,-0.688454894,0.061228618,-0.838261341,0.80461198,1.073142204,0.45806044,-0.71686049,0.702613541,-0.584902705,-0.523609381,1.039464758,-0.609051869,1.159095379,1.168342985,0.31671558,2.060805178,0.365086232,-0.220471186,-0.399237052,0.315526169,0.321903888,-0.615726397,-0.870081011,0.648638728
dctA,0.113069906,0.839131914,0.638278397,1.147610535,1.058979779,0.556853173,-0.189152349,-0.386047611,-1.452889575,-0.774043596,-0.249078241,-0.920545331,1.039669496,-0.898934055,0.410260119,1.179208322,0.694433101,-0.050679681,-0.503130843,0.60521655,-0.644107129,-0.629823471,0.468810346,2.31065275,0.607188171,-0.114488835,-0.21891718,-0.455260522,0.854254858,-1.341794212,-0.560719145,-1.370119928,-1.496319729,-1.004541243,-0.136272918,0.194825485,0.688442398,0.867004579,-0.517785843,-0.357208352,-1.059692053,-0.518758788,-0.558427913,-0.409679882,-0.540700561,0.915664045,0.15405187,-1.142788661,-0.003601329,-0.623991489,-1.019642054,1.000656943,-0.822162768,0.005053805,-0.185518819,-0.590034351,-0.045708345,0.464538849,0.047016167,1.056667283,-0.037362284,-0.210976911,-1.078306238,0.017603656,0.011782823,-0.557141144,-0.022190498,1.438797166,-0.003228274,-0.049336473,-0.692151902,0.670365971,-0.356320757,-0.239622697,0.409970727,-0.151886112,1.288266263,-0.247151047,0.208583768,-0.491579743,-0.568651606,0.240877884,0.628451,-1.366769783,0.587261868,-0.235004795,-0.193725626,-0.266158182,0.755450919,0.706329402,0.301450196,0.113375738,0.168209719,-0.43062804,-0.410818228,0.925600637,-1.163986965,-0.478364735,-0.851385281,-0.839082341,-0.55151131,-0.494271276,-0.480122958,0.882170897,-0.222565105,-0.318782414,0.619435324,-0.137488409,2.810045187,-0.29885776,0.968927601,-0.865094067,-0.73621714,-0.419352011,-1.171677735,-1.111452357,1.803278218,-0.669430281,-0.598516152,-0.568322964,3.578704086,-1.104870665,-0.706160957,0.359684545,0.104694506,2.518093728,-0.097650883,-0.90405582,1.299391652,0.713739039,0.859430804,-0.352876861,-0.840522151,-0.447319159,-0.071155952,0.754960555,2.789094331,0.041134739,0.049392902,-0.795182864,1.658788791,1.307060015,1.067133152,-1.280218303,0.01654375
ascG,0.129541737,0.352479779,-0.453984973,1.206757974,0.077302467,-0.208866521,0.217136159,0.166610076,-1.393815144,0.26129992,0.105518408,-0.439565874,-0.928898748,-0.507779201,-0.816734333,0.333765521,-0.524778173,-0.339626487,0.601621151,0.44683415,-0.032423451,-0.213656069,0.469671646,0.688084788,0.385790292,-0.364086952,0.761820699,0.625576432,-0.288967385,-0.386114522,-0.738606898,-1.6502677,-1.250351164,-0.455074826,-0.347086814,-0.189847631,0.377178036,0.308506572,-0.141460378,0.745496387,-0.689145881,-0.816963743,-0.776176724,-0.22029628,1.135106424,1.446296224,-0.161882935,-1.358668451,-0.067478274,0.309356558,-1.007116997,1.334141002,-1.134302863,0.290868262,0.318489479,1.140078796,-0.560768494,0.704589166,0.408246521,0.596237375,-0.758274977,-0.383086903,-1.203543454,-0.518438003,-0.760273073,-0.108626522,-0.328838492,1.169159049,-0.458432456,0.160440841,-0.508052941,-0.470388077,-0.371123334,0.160779278,0.090022742,-0.741400123,0.022850665,-0.74108252,-0.294194179,-0.767792218,0.047004707,-0.160990052,-0.332576779,-0.472380832,-0.513135568,-0.913984755,-0.559767257,0.656331868,-1.682076173,-1.257366601,-0.689840572,-0.344331173,0.083154235,0.004833065,1.170015669,1.594050275,-0.489784964,-0.170327646,-0.807605092,0.344288129,-0.217599871,-0.518697143,0.287987304,0.837902706,0.028992627,0.119283144,2.067217419,0.82187542,0.059989805,0.222663691,0.521168491,-0.132244725,0.307776666,0.412142501,-0.310007738,-1.042082103,0.852203581,-0.825590769,-0.986098796,-0.510337343,1.748087213,-0.386802856,0.125527438,1.062946846,1.327957607,1.994303907,-0.552897955,-0.577958819,1.419373173,0.296068028,-0.047894059,1.026391425,0.057361235,0.47441161,0.811486294,-0.43812803,0.495924115,-0.159417633,1.161050533,-0.753330499,0.676926044,-0.334848395,0.4336327,-1.460073631,-0.216448431
mdtG,-0.477860324,0.461985114,-0.323053396,1.260035654,1.002782507,-0.863434679,0.140062384,0.009083047,-0.355156422,-0.279889493,-0.750200751,-0.883320761,0.738864172,-1.134032425,0.343606842,-1.076052543,0.353860398,-0.594111973,-0.236895624,0.280203114,-0.45589712,-0.156896396,-0.120577344,-0.132221817,0.211527049,-0.414723938,0.821333018,0.490589373,-0.042833321,-0.328464797,-0.219430204,-0.289358506,-1.102613909,-0.337139898,-0.334450552,0.527737453,1.269637302,-0.758132018,-0.475681499,-0.844628066,-1.025233466,-0.311880093,-0.420243161,0.282463199,0.548087525,0.500230365,0.707639689,-1.150171528,0.142518586,0.021032063,-0.163509468,0.671638069,-1.31333206,-0.100460457,0.255133421,-0.330507264,0.461595727,1.776732439,0.656012926,0.601101211,-0.842776057,-0.071360982,0.113088698,0.699171158,-0.76847868,0.471218325,0.430949946,0.051310527,-0.102454593,-0.557179898,-0.921568054,0.89748404,-0.146376523,-0.117420666,1.063065752,0.922965842,1.802566706,0.816403453,-0.308249006,0.587570506,0.631985761,1.168989869,0.504681009,0.978470193,0.809103551,0.652514048,-0.84596302,-0.252087682,-1.179640455,-0.123924339,-0.556482588,0.288545751,0.040676225,0.287805927,0.108866381,0.078972753,-0.578836988,-0.280986825,-0.157241397,-0.548715834,-0.673799567,-0.652350333,-0.865073669,0.768154665,0.497957265,-0.082001666,-0.114793533,-0.248676305,-0.098838873,0.183039973,0.506497004,-0.034151948,-0.318934339,0.236191653,-0.533690199,0.225331458,0.787871876,0.175004302,-0.306726234,0.859836041,1.493484358,-0.188792467,0.134267696,-0.139513572,0.345668781,1.827520081,-0.14854633,-0.358634501,-0.721057587,1.164999096,1.495431267,0.316608151,-0.383891499,-0.486715631,-0.346381306,0.270921329,-0.255408898,-0.809139265,-0.139992641,-0.987209851,1.444011662,0.449065503,-0.45187814,-1.248115339,-0.633448339
tig,-1.134679516,-0.838991881,-1.427207245,-1.732293185,-0.807302476,-0.893744739,-1.024307863,2.31072126,0.638585344,1.918909744,-2.418073926,-0.520803294,-0.497555648,-1.183149265,-0.523180068,-1.846098181,-0.104847679,-0.374108822,0.162232925,-0.568465632,0.164411796,0.499154943,-0.259529432,-0.122505518,-0.101929475,-1.8420237,-0.856825654,-0.962435223,-1.140790246,1.7391543,-1.071803759,1.613514911,1.03404947,0.7871031,-1.50315252,0.279194057,0.933427991,-0.729215269,3.342410641,-0.973675298,-1.112147902,-1.037959021,-1.393051436,-0.267264821,5.355125721,-0.488562685,4.592329075,-0.279683762,-1.98070589,-0.164059277,1.218385806,-0.605311655,-2.621208858,-0.208317712,-0.452365649,1.72239461,-1.132300724,-1.229172201,-1.548795573,-1.869108537,-1.293110841,0.949536167,1.867396223,-0.902639979,0.270747515,-0.978399681,-1.570366891,-0.967795836,-1.02322893,-1.491006206,-2.086276242,0.540628123,-0.860049856,1.710744074,0.955637502,-1.387496016,-0.286512974,-0.841046693,-0.763743926,2.297576541,3.554446234,1.411629027,-0.656145618,-1.110971985,0.467710228,-0.086493677,-0.330654241,-0.400699276,-1.750949783,0.705191323,-1.836399867,-2.711035911,5.503366831,2.729971285,2.682610916,-2.041582379,-2.248041234,-1.831776199,3.175252417,0.814660204,-1.557590586,0.856825881,-1.087069478,-1.088019231,-0.44588801,4.560831664,1.770421412,-0.324853522,-1.580664573,-1.479122386,-1.815396804,3.248088132,0.15830768,-1.541360323,-0.545531086,0.472977491,-0.219075131,-1.56305416,-2.109617965,-1.835798555,0.156497867,-0.831596865,2.343181515,-0.741832318,0.550108645,0.699110089,-1.60306483,1.070274631,-1.774415955,-0.836563821,-0.468916157,-1.58565458,2.84159601,1.956748349,3.873629135,-2.65244608,-1.65666605,-0.404618767,-0.538335107,-0.678882089,-1.180979124,-1.350578396,-1.056348405,-1.925757946,-0.714181491
dppA,0.131099093,1.814871292,-0.704707375,-0.72644682,-0.571345699,-0.181922454,-0.753607431,-0.518929207,-1.586183364,1.050581721,-1.72687219,1.7407536,0.012691366,-0.373544247,0.130235324,0.257475835,-0.576805721,0.270524564,1.37762588,2.067179567,0.864620304,1.490952625,-0.362801367,1.687199402,1.298508632,-0.828827945,1.081627829,-1.504183975,0.098477821,-0.075501458,-1.074494417,-1.111278453,-1.532824785,-2.248842451,-1.439411288,-0.535717663,0.287604657,0.1770889,-0.47575346,-1.745967486,-0.25099432,-0.095967604,-1.092752138,-1.428780885,-0.454180451,-0.27086602,2.412911175,0.537589441,-0.98040827,0.678262136,0.203241401,6.291766039,-1.871489723,-0.749529401,-1.274243945,-0.851045424,-0.880255121,-1.035924908,-0.872882032,-0.256643174,-0.474441833,0.794212542,1.552849207,-0.687495271,-1.263736244,-0.484664255,-0.685722496,1.057842614,-0.348273898,-0.545450552,-0.78693978,-0.722793955,-1.152386062,-1.572254221,0.264940041,-2.051528634,-2.013096224,-1.468083911,-1.738673705,0.415389127,-0.560458292,0.386394191,-0.709460259,-1.337135708,-0.789793617,-1.209241591,-1.527082028,-0.239701543,-1.983814249,1.064742738,-1.87172279,-1.052312971,0.158467208,-0.327024491,-0.961913541,0.419652376,-1.012002373,-0.971382523,2.249203094,0.653229807,-0.49205212,1.830562186,4.042930833,3.263435005,-0.312126328,-0.383372488,-0.231438313,-0.158895148,-1.526413703,0.386144056,-1.337580076,2.290754294,-0.382852801,0.506140225,0.337138089,-1.195991779,1.518647468,-1.786558224,-1.789751404,-1.24127912,0.781350475,-0.754086544,-0.533431676,0.086149177,0.606397392,2.85653739,-0.960615414,2.253382213,-1.980954261,-0.242829669,-1.402192645,-0.197490682,2.188174604,0.069551067,1.020864641,-0.32500292,0.239904329,-0.265237463,-0.639496168,0.397013571,1.130935267,0.652771684,1.77697144,-1.653936075,-0.834219584
